x,y,z
0.813468906933754,-1.89599941874966,0.087072301016266
0.732329528580574,-2.51581604673522,0.116364358925852
0.776811059375552,-1.82150763170384,0.197617448370392
1.12092603759541,-1.51268147703463,-0.695928604480709
0.766919210537898,-2.18334805668601,0.10596269989579
1.19874741004591,-2.13275650505142,0.351475120910679
1.42980626949737,-2.01062687191023,0.17890612553237
1.73998742117331,-2.20648567194678,-0.121594497543717
1.72089797744512,-1.80614010968262,-0.621245499573782
1.27319623921286,-1.43228052487699,-0.360871175231642
1.2315749618658,-2.22250627124698,0.199377578964374
1.26119619797318,-2.8405159339877,0.095455367004131
1.35195979815872,-2.99368845033182,-0.025446692605596
1.2635801678005,-2.66592260369369,0.029047584660699
0.577983089933934,-2.15772814355914,0.024215331038094
0.399857186017388,-2.14149873501109,0.193624776191103
0.208934850919685,-1.86866195174821,-0.198444959997981
1.21631975378631,-1.82733331609955,0.092841203754514
0.899690692946003,-1.8361286563639,0.313643511983839
0.677588687115875,-1.4290767727891,-0.130038999638978
0.711142068109951,-2.28293781737925,-0.183147099157121
0.926813356931774,-2.3984296257987,0.131943231660493
0.694235665131179,-2.28242759584787,0.165573232458088
0.648702798971368,-2.29664834413744,0.216625835483763
0.896859141359026,-2.43473452955437,0.285943412699722
0.844692186465561,-2.47190988579185,0.292170610574168
0.864953472686925,-2.48220743675921,0.225729135480295
1.01098126680248,-2.47558946585559,0.23175917368754
1.18178097838741,-2.51020758428958,0.191250699258518
1.21779530323877,-2.58761385002243,0.160794131965988
1.25471970528876,-2.23444337973119,0.125827647141201
1.03695635593793,-2.24131018328185,0.244182970256061
1.0298544298553,-2.33178286430201,0.107551572678702
0.881681817012941,-2.19514162054372,-0.069824089246992
0.516817735829782,-2.53746545145275,-0.065121304107358
0.618513295927769,-2.48190599487806,-0.221585219766503
1.28324358876089,-2.38171531892352,-0.492088111085018
1.30280564927484,-2.7497651980205,-0.67689899250872
1.12712074136186,-2.12477667388979,-0.512389845897803
1.14781252048508,-2.30295998667831,-0.467517325471724
1.10561179814872,-1.83061874225239,-0.722889306700798
1.45125528305371,-1.94296282753735,0.14183261562598
1.29548560481073,-2.5010766526188,0.244449854885504
0.301419091482745,-2.29221892154208,-0.235810492861177
0.610287266316753,-2.71279251222898,-0.142047483824339
0.702055108150421,-2.67441676960509,0.064934506741713
0.783270777312619,-2.4829605629854,-0.081039042451171
0.670492257398726,-2.30177365857514,0.066312950548491
0.601847478447833,-2.18738710707643,-0.418307508921137
0.534315917869335,-2.23278572529333,-0.492428158368513
0.514817746632114,-2.28795752275629,-0.270174175820844
0.38994043602379,-2.25891546724472,-0.207854688870699
0.488338681466666,-2.35531202871971,-0.140969408816958
0.452742764778286,-2.52583768259942,-0.166311387296719
0.622942977555538,-2.5970545192672,0.010056347481488
0.740446317691984,-2.50878078940346,0.206914789498931
0.683040563198773,-2.17262088355006,-0.508130171267408
0.734220886685639,-2.32501164758469,-0.388711576220471
0.699510098582821,-2.14862730638331,-0.705828199104624
0.69493049479482,-1.58373332291561,-0.080336060143678
1.24026046749367,-1.85142265908163,-0.149842952341893
0.513459557853398,-1.77877992850103,-0.624598040450634
0.607256198712591,-2.39212558735744,-0.553482932641176
0.515907098196488,-2.91833113408588,-0.371358422031142
0.524660230583969,-2.84331992496298,-0.106554045532648
0.677942877298422,-2.07840822313936,-0.013500246570742
1.01544771862775,-2.41752072336391,0.115586889190272
1.17060348374934,-2.67890394964679,-0.748527444107801
1.23326380951143,-2.03187388378938,-0.707531558036891
0.941128004226422,-1.85795226184815,0.196124527040959
