x,y,z
0.81655395810599,-1.88863178659929,0.084051801018618
0.732819815424856,-2.50714741370186,0.118250869526207
0.779430295489572,-1.81213299044815,0.195761937778158
1.12442128119643,-1.51084539267618,-0.706143919338608
0.766437734334028,-2.1780537503571,0.094613020449905
1.19137918436559,-2.1353706681449,0.352964429073907
1.42357279447552,-2.01279272766163,0.183426277500299
1.73188037398033,-2.20805084497682,-0.115446883484079
1.72083820313382,-1.8070857253895,-0.612187590773133
1.27167929915962,-1.43264928993103,-0.352607695991221
1.22889902575714,-2.22245101555294,0.205654284539286
1.25959929710035,-2.83708444221542,0.100840890323579
1.34955722543213,-2.98995279805203,-0.020268576448306
1.26262558708662,-2.66269012886445,0.034614633038731
0.575925658246975,-2.15049891182726,0.025730677369236
0.395405175644595,-2.13574380371972,0.190222318378216
0.206484934537696,-1.86240055130085,-0.201491581959585
1.21270827932195,-1.83593560065122,0.094334768226927
0.897846281293513,-1.84386858084822,0.313155963088524
0.674050138634659,-1.43499561759637,-0.125387117778388
0.712994976050453,-2.28460386963245,-0.180195373214065
0.932187884361305,-2.40210226637602,0.131813715155656
0.701083744133749,-2.28590843801093,0.166237130950465
0.657062690964444,-2.29841390369579,0.216513364990126
0.903243344851028,-2.43929123438214,0.283424592322474
0.849007289925531,-2.4781859980348,0.289899360108698
0.869397237613006,-2.48978757703822,0.224056882676976
1.01825252015446,-2.48087471212988,0.228100175393915
1.18893645966573,-2.51442551311133,0.185376351446017
1.22415106711937,-2.59242068640115,0.154332107602985
1.2608622438778,-2.23472384942354,0.120976819936371
1.04543174165175,-2.23965154896822,0.239264961421808
1.03572817920944,-2.33335008506019,0.106372774370096
0.883303500063738,-2.19235656765979,-0.069647858377493
0.520092525520817,-2.53571639528027,-0.062829692431621
0.619562612286421,-2.48178072902308,-0.219893387048831
1.28729255495104,-2.38525316314733,-0.49024763009722
1.30393073549674,-2.75551692818811,-0.678192434287851
1.1322491768247,-2.12503610771395,-0.513364611732484
1.15353916960851,-2.30658979670378,-0.467098479489669
1.10764189494679,-1.8269999145356,-0.724737171173498
1.45502091475647,-1.9410401462156,0.134040147749543
1.30222227169941,-2.50619765058537,0.237867542851595
0.310265148048196,-2.29495005365831,-0.231099760293718
0.617589960390593,-2.70782436306129,-0.139746909849917
0.709359934355208,-2.66868770430202,0.064820994216697
0.790497944983757,-2.47828081489912,-0.084552062029716
0.67956752575767,-2.30168672040636,0.06214423769394
0.609355193254096,-2.19086198365115,-0.420010734924084
0.542723343971399,-2.23548725617328,-0.491120320427106
0.525200775211225,-2.28630802287603,-0.271813642731098
0.401138456448349,-2.25754836216379,-0.20762842985373
0.499265132465179,-2.3514346347248,-0.142669369440428
0.462363458460845,-2.51886080131876,-0.166035433496074
0.629481823861116,-2.58781688253989,0.007751377328805
0.739863064863666,-2.51569577368187,0.206439615148264
0.688431572947939,-2.17946744386568,-0.502722976639903
0.743106468596291,-2.32597389063042,-0.387738605405929
0.701187698719257,-2.15727242729565,-0.697402427573112
0.698492376417129,-1.5887275348841,-0.076393838050061
1.23883904527383,-1.85387376102995,-0.14744277367176
0.512553420251294,-1.78190803263345,-0.6222253963527
0.610334713119546,-2.38885423839578,-0.553837665427478
0.513971544127674,-2.91122178100065,-0.366269900632446
0.524556413739795,-2.83546872507052,-0.100315733779288
0.681198654265811,-2.07870325834031,-0.001946970346323
1.02470538978744,-2.41877021394801,0.120623056984167
1.17141761564059,-2.68375214672892,-0.757395522293384
1.23772483151405,-2.0275360652541,-0.714969038130833
0.94451502576358,-1.85499312097213,0.195208646376031
