joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6
2.17939314619977,-1.48521152728633,-0.22978623149136,1.7362842414708,-2.18268263250427,2.23589151342097
1.61478667135218,-0.97290901068546,0.607614566606559,2.41709346037223,-1.91417281726305,1.57868466195858
1.16408759853123,-0.459409213856749,0.518608081658883,2.78649243607529,-1.6331935882057,1.14418717155358
1.18409322474099,-0.779822152677574,0.319705479974024,2.7684847265649,-2.06188622062488,1.02258659658538
0.889287674971614,-1.33780904831869,0.71541491429782,3.04269411576711,-2.16139388598763,1.2061923390029
1.07069184854871,-1.55981711938878,0.864914834307909,2.87638468077637,-2.17909034759168,1.1258880410101
0.866485827545719,-1.44390971209444,1.32511427393082,3.0712925767409,-1.67198447638803,1.24428999181049
0.860887545090346,-1.0677105739173,1.19090656597506,3.07169102259796,-1.488589225282,1.20398697295223
0.952489053269672,-0.90830863788401,1.41972094910733,2.96468559404509,-1.08839233413488,0.671688041356002
0.811988385086063,-1.37461682225819,1.42901480822802,3.1202926878174,-1.49028707313839,0.634286146362262
1.30509025474424,-1.56002338529189,1.92491640110337,2.63598742281261,-1.175289906366,0.84568997327853
1.22148778616451,-1.68011646121942,2.16231687862849,2.67419322424999,-1.02829998170891,0.913988008266415
1.98629149453539,-1.80082440504255,1.37560780999004,2.17138540083874,-1.69888800764051,0.328288105632799
2.25079004448526,-1.87671248865966,1.03060403604163,1.9933852063476,-1.75948656312468,-0.071007751889446
2.44319066690855,-1.63260926941391,0.586502598934078,1.86948879310291,-1.72488904121954,-0.314114108133746
2.21868646591132,-1.21400955143838,0.750614751880502,1.94129367381521,-1.72629336941612,0.189793011467184
2.0600876492315,-0.997509919516309,0.941516359807042,2.02709456654526,-1.62908951494128,0.532888553360313
2.17979255551358,-0.889108683926263,1.15851749845412,1.84508815972267,-1.54209168236241,0.830086452871092
2.26668962469184,-1.23771859115092,1.38511306300187,1.80968666834442,-1.5282887803983,0.755787842027465
2.3002882504287,-1.25281210167039,1.51291594456628,1.74898997199983,-1.50839670583804,0.874489149932055
2.59529129760375,-1.39241731844463,1.78191687068181,1.43559171027244,-1.57158440550127,1.03358968673742
2.65758887431223,-1.71481818520529,2.01581464669078,1.37608437142775,-1.51818797808873,0.986588011417141
1.98408844566382,-1.86452388877036,2.15761558582551,2.00459257102441,-1.31479336672477,0.973886167941828
1.78608755624078,-1.76520880768212,2.06530991224878,2.19518980828645,-1.28259626090172,0.936689128630073
1.30978759010504,-1.65000778578107,1.73570717839699,2.69088816403706,-1.42108810027625,0.706585510849073
1.57669117703203,-1.18091085245951,1.12070833613971,2.47268556814789,-1.62208239709875,0.566784271059281
1.71338835838871,-1.01880816005237,0.812006491850193,2.35059103043343,-1.74237974996389,0.442490326120238
1.80369228383189,-1.14261867656702,0.596804663104022,2.26478477530495,-1.92408876386554,0.206986634407607
1.60818695321621,-1.01191028108185,0.213104811743126,2.34769106148839,-2.1674854864508,0.086788889004405
2.22989181221438,-0.43280829117568,0.622918855500495,1.75898541430367,-1.63787139418793,0.70299327193487
1.595687552789,-0.846116887416998,1.27451869236052,2.33989410832319,-1.30388939692003,0.875190443485356
1.45158653584804,-0.833110349439224,1.06180779441721,2.52868894450846,-1.43457612701737,0.692489242670829
1.30878612720616,0.157691971287783,0.139908665552331,2.57199293003499,-1.44019650602298,0.636184273299315
1.62949004372905,-0.233615855578695,-0.233594447711822,2.3098836913783,-1.99128775796198,0.195186966519953
1.78438963271768,0.473293706664032,-0.789492667006405,2.07868380485568,-1.825187167844,0.235392163444059
2.07479092565252,0.683593019925675,-0.953091549962961,1.76268872574804,-1.70000140314195,0.258589755564675
1.47078721158296,0.174985122670447,-1.11709636063077,2.22429341443339,-2.33658615419444,0.491492359843306
1.79659204907145,-0.029615568215792,-1.59108531812718,1.58268992099941,-2.30118231244924,0.293685917918145
1.71478608569029,0.564792085489439,-2.31149536824822,1.54298253016085,-2.30259092472583,0.22448567842295
2.39739031011789,-0.467316039906539,-0.392587413065563,1.66259220327076,-1.75869454542762,0.346592969047781
2.53519177219562,-0.489306006537486,-0.222987841902096,1.55938685782586,-1.66069544688724,0.474088568830124
2.75049145294066,0.009190318210214,-0.596393894432715,1.26758602720029,-1.51159033280131,0.581190266672021
2.67218982307091,0.218290334707495,-1.03029528439125,1.35518781819165,-1.49688919984583,0.987988161672625
3.10779241120545,0.414990891631799,-1.66899673222566,1.3251850396235,-0.964385324348282,0.681187528736509
3.10588759700756,1.0869851056091,-0.829583320597578,0.696985362160373,-1.78240262366187,0.754995397032676
2.83489062835423,0.935276812387635,-0.152881624233873,1.01088863915343,-2.04128791478376,1.26749339288684
2.32398763477326,1.33768730162878,-0.384992111685307,1.29329373446377,-1.77398124846291,1.73519201702731
2.08228863527291,1.15338729945747,-0.469892479733027,1.50939348393603,-1.57279135382264,1.36418513420484
2.70279182224701,0.705887709104451,-0.528292450337644,1.10258513082666,-1.76599457686323,1.87288918168116
2.5969855317324,0.973703831032771,0.289119435444472,1.28719476267235,-2.06879518473431,1.94809822421748
2.3984860314475,1.8821809937599,-0.194391894057997,1.28288832277977,-2.00958338662726,2.78339055749906
1.73698651496965,0.839878460220172,1.12692277382705,1.22848637512697,-1.42548398998582,3.12349117886944
2.20769119905807,0.504088563082566,1.57531580079038,1.45949566119323,-1.78999070034265,3.01488528739236
1.92828746071421,-0.222312851623515,1.839818177904,1.45238656712455,-1.31628626823599,2.39638356870156
2.11208929141235,-0.394713318473154,1.60830768990727,1.58839150469716,-1.44819517316293,1.85518464477
2.41969098650486,0.04329379893536,1.216408808506,1.46738833559699,-1.82059205589481,1.8810930671042
2.83509207315429,0.1834981499809,1.34721650138013,1.45118537125764,-2.24079009881499,2.17459249966112
2.66308717948647,-0.342814360901338,2.1777131047789,1.54219503272979,-2.02668503804892,2.58398941245416
2.92869122804722,-1.05361657467003,2.33931683499358,1.2500850468054,-2.10039435747091,1.89358556409177
1.7021873279235,-1.85191591786072,0.678908006459181,2.22669311355223,-2.31469571132795,2.37129425877696
1.14578727540863,-1.57630904944541,1.2171141883326,2.86379393022902,-1.89938236438132,2.41039452051926
0.938487107440103,-1.38440969238947,1.08980684907219,3.01798711864757,-1.86769064337965,1.82398618292361
0.89469087195618,-1.05781039378219,0.918008647014155,3.05189290439456,-1.76939042350346,1.79458624727859
1.04369243588908,-0.41900963604654,0.439005741823021,2.9212858461257,-1.70917943053678,2.35169215629524
1.5036919246638,-0.422412995657645,1.62141905923969,1.87648977373175,-0.853690117193449,1.73448794381412
1.22698817016325,-0.82191440877326,2.22082071687036,1.65458645911341,-0.470490329229129,2.14709177828476
0.274887597006074,-0.823513262500824,2.47711728564929,2.00808708650266,0.599205138722673,1.92248721138777
0.171387045355831,-0.483807539080881,2.29220885129048,2.07168713920998,0.793402814202332,1.79568778688151
-0.165312377881638,-0.305008089820847,1.87690831353234,1.68488372964851,1.09130784143821,2.20019099810855
-0.276211344112438,-0.272209590873512,1.87811763685245,1.69558613618437,1.21909027466738,2.17868478547556
-0.446408926186785,-0.464313226611837,1.91142073254377,1.62618933745165,1.34580176565442,2.34989073728307
-0.606513436806478,-0.304207800401989,1.75190861048995,1.63549282254004,1.53820394314068,2.3490843458578
-0.836213503794707,-0.252109679733773,1.72510498399641,1.6611922016131,1.77479650977626,2.34138851677779
-0.859413881334417,-0.287912988900786,1.54660880107283,1.66589363386549,1.77121623473196,2.52318851163302
-0.708307378951371,-0.301414769785788,1.35161071698597,1.58738444150046,1.62141935132625,2.69049003544453
-0.556811667464123,-0.339711933400373,1.51331677408856,1.5473919273696,1.47691981633473,2.58698785974159
-0.202808684966723,-0.585514677927312,1.52391861865109,1.23468802842316,1.15881607175056,2.87679253714328
-0.052908886137955,-0.467009608893314,1.70031680493603,1.37179172877143,0.956817686835011,2.59788867623708
0.209489794049652,-0.593314899612385,2.02902049568876,1.54938757902156,0.633421242479447,2.36028624698146
-0.033111696500046,-0.531308530652271,2.18151407580279,1.77029134147469,0.92160541726952,2.71368864860789
-0.333011441498136,-1.04581528736706,2.55071800759256,1.76378812085237,1.16260505446869,2.26988904383615
-0.618013422638113,-1.01251036693805,2.25110928487269,1.62888783884685,1.4109009983933,2.59729161840722
-0.965912153092225,-0.690009995740561,2.36832189121521,1.69289415885906,1.8468076945572,2.22958478470483
-1.10091189731074,-0.473410336051141,2.51332011453789,1.56259100998396,2.01780570176727,1.90218970945342
-0.607707889522514,0.065892895897725,2.53821709347117,1.7544931583936,1.76541852352757,1.35458977059322
-0.490010873497516,-0.061912763306215,2.25960892993925,1.82059372141079,1.58581345525699,1.68869066076458
-0.209608555578423,-0.299314181264497,2.54402001567336,2.05978955442503,1.36031864740581,1.58118379283423
0.391090873617831,-0.402414189920059,2.4586073747528,2.53498875728568,0.81961893571128,1.34088944748222
-0.224112969511975,0.161794195915502,1.86410738950605,1.90668862933956,1.35161026159801,1.77579429235914
-0.180510195669327,0.43019430680468,1.5062093734114,1.88458434333673,1.3370161963467,1.8533926553073
-0.366112012656715,0.650891761203716,1.43320877817502,1.83498651605974,1.5932034898494,1.77718753560878
-0.136806925225974,0.823403521835789,1.19441078194879,1.96159050524471,1.40941969677459,1.78739225260379
-0.420511229319753,0.947001294639045,1.23801923980105,1.82848721094163,1.71910941524278,1.71758574441309
-0.478713534013346,0.718787786934921,1.09030848548351,1.74478747704918,1.64951478298714,2.03819114559236
-0.952712714074018,0.763184455252886,0.709909222301055,1.73878474779432,2.03571124628204,2.39488789546076
-1.1124098578846,0.991380597789946,0.77382091748272,1.64869004360943,2.22140533519225,2.16078670234019
-1.04220677066903,0.719287325809659,0.967222395653485,1.65999107139338,2.13161669608946,2.19959278198196
-0.784610404886482,1.13928508438341,0.515708094091343,1.74939311098211,1.95141294925987,2.25099228830962
-1.38191320416619,1.48341246278082,0.224606064033421,1.77839373683059,2.45371042785285,1.75198564123557
-0.397708741052153,1.37078689398172,0.9880226135655,1.88279331854848,1.82060131558109,1.59978422821634
-0.148710440404904,0.756387846628873,1.78421785864827,2.08589014324325,1.63731310388028,1.35728755683376
-0.097407802060564,0.839094937054361,2.01241563139239,2.15538733537908,1.79360727856336,1.1141844924829
0.029489234153373,0.380587315120409,1.9801079564783,2.23038972575625,1.36411325584194,1.41378819852202
-0.556212135212831,0.360787466220339,2.18021878439434,1.75668507312879,1.76960386427295,1.39918413078593
-0.825211744555163,0.733994486261213,2.28361549340589,1.4169915901171,1.89170969703398,1.57669202071084
-1.0604135864615,0.143487760318913,1.77020846128596,1.54879352819132,2.06951665724722,1.95799387755061
-1.52250990511407,0.550597568645474,1.80111771048648,1.00808778936549,2.33570507157186,1.42348894140906
0.054988000247907,0.808393526246449,2.50851900713361,2.28019366030121,2.04861099043933,0.760485345963992
-0.045712856589174,0.779587257271901,2.57031478607103,2.16979163571618,2.01932028529407,1.32388849133484
-0.310613111809083,-0.16121422237244,2.25970539730241,1.88858452245723,1.45971468524976,-0.144713464106279
0.180492527415736,-1.19801814778078,1.79160766804691,0.725485550394036,1.11359285816236,0.217991269282877
0.545791529707464,-1.50481705541442,2.15001723504075,0.374588560675435,0.904719506219397,0.433290345392661
-0.572614163670269,-1.97831383649962,2.60461960783279,1.51818985324647,1.31970648149902,0.762090399059206
0.906192250435164,-1.60261076694052,1.77230856051625,-0.047709063163851,1.32802298550799,1.93498929534374
0.628487649280006,-1.95141837193472,2.02991668628678,0.19309468925156,1.36400775500909,1.96909362767184
0.691489572762513,-1.55660985303011,2.23682183890616,0.211593247955019,0.786319779799284,1.83218621953035
0.47248523927071,-1.54290939859846,1.09100386526992,0.32509407163679,1.96811557686599,0.781586181192136
0.06179024504534,-1.25980856539308,1.00950747595844,0.667591569325991,1.79391381256602,0.732585964326449
0.371791126020612,-1.2659209022789,1.1386135478869,0.387691230459887,1.72962047903462,-0.016313094901899
0.926689752439263,-1.1474088284233,0.953706162809768,-0.077314623618693,1.82011314566971,-0.085014207240114
0.980892704701219,-1.66991946250219,0.792501903499682,-0.147816936730297,2.36360497424814,-0.06950640494197
1.22579199287907,-1.67402087288469,0.716800482069012,-0.393212574894163,2.38192572255541,0.358993427122583
1.49818791063721,-1.92041587673249,0.918413486510995,-0.643816858059216,2.29520183083755,0.159788655016001
1.23988589573291,-1.50271130015168,1.29161491308269,-0.314705781124697,1.75781693267953,0.552789086135709
0.920087919137835,-1.27070955625638,0.975706273899844,-0.053505842538824,1.8848068707316,0.575392961072116
1.31449181534607,-1.01910956698693,0.910406514542759,-0.383915721550804,1.71741567622789,1.16119006678719
1.11298767679274,-1.19871647855287,1.04341435921909,-0.208313600891914,1.73910695945976,1.1908877719301
0.425587235622345,-1.23592393906723,1.00790570939843,0.355393699299807,1.77282257495905,1.95508876730613
1.30779262653104,-0.999710525305733,1.11671750648377,-0.41921520068463,1.47970638954187,2.52698772817452
2.36459168678072,-1.2549117897065,0.439200737498143,-1.29461329185665,1.75452836343493,3.00439179840005
2.37709206693716,-1.28001628846623,0.239502101103481,-1.29931752296252,1.8026061622651,2.80818742130721
2.62378965123347,-1.04860478086098,0.357015267918934,-1.5227148557572,1.58371893757636,3.06858887504367
2.206588388692,-0.304508563318217,-0.321593983565978,-1.34380630617228,1.82040695813675,3.08919191107139
2.06958835685574,-0.109809471544794,-0.752993785723115,-1.29900833720848,1.94360874702688,2.89348632599653
2.11549382162787,0.253491158778262,-0.936393393011616,-1.35871478464195,1.82851650350274,3.02378736034398
1.80098791153846,0.340689985579509,-1.2808943855406,-1.17680891822145,2.09400864518609,2.88498835919493
1.84719323705926,0.060584950717999,-1.3903970028298,-1.37621018973895,2.20530618273745,3.12198445179024
1.48248708968642,0.254891882641453,-1.11678604410713,-0.870405477367572,2.26621536135475,3.09298631095195
1.81369133633634,0.678793015061688,-1.70289659035864,-1.21761687455251,2.05792032742898,2.83488797559611
2.22689239256097,0.719494055026802,-1.48788544465243,-1.47490954854285,1.68782079667094,2.96768985857178
2.10728653312389,0.459986235162179,-1.91919625792438,-1.44580646615388,1.92450310990025,2.38758756680609
1.98508990657548,0.536491816306517,-2.11009459004359,-1.45301223547924,2.04040971694394,2.31538796277217
2.03618890192637,0.531786848267464,-2.28209370807512,-1.49771031375388,2.00742162778296,2.15919029897666
1.73728804111534,0.6059915500446,-2.42949212386609,-1.57551370188937,2.27720074958874,2.11768331052398
1.76968949597373,0.229386736866899,-2.27858700207753,-1.75701600258615,2.26419968260506,1.82718853140507
1.75108785193211,0.139685552271126,-2.00288637183208,-1.66181188797715,2.31240355250632,2.00049147187138
2.08789052740927,-0.168115286854192,-1.84698576459524,-1.62410761972801,2.06391469618583,1.86498661404232
2.14408872589128,-0.137908323127928,-1.57528460023503,-1.51900730828481,2.01121637461106,2.1386917292683
2.09558612736318,0.11249012036808,-1.54338549294622,-1.44900956476521,1.99202001416356,2.3926908162239
2.26049221516845,-0.433416047575216,-1.44808674493072,-1.52931673085629,1.96449296146448,1.99108427124784
2.45209056090004,-0.649422128158357,-1.10058449555617,-1.45430925109777,1.8228215219816,2.10839190856302
2.57508943606832,-0.848116352181756,-1.18749065378649,-1.40510890520302,1.7861154444547,1.85968758422964
2.69168947088741,-1.0876123897698,-1.09138589761974,-1.3211134772342,1.76391659340783,1.7379857142853
2.29108707998566,-0.957097352038982,-1.0082856218115,-1.5055162189139,2.02200162050038,1.9508925479118
2.184786670435,-0.867210770079523,-1.28359548837824,-1.62130966563877,2.089508820602,1.7657902971723
2.32879094956603,-0.764309685117871,-1.52239882097937,-1.57580765527475,1.97251909292249,1.63908936868564
2.16048825254905,-0.674909090056241,-2.0113950196986,-1.80121294940715,2.0008059208586,1.25548762446468
1.92308797267601,-0.381309524020025,-2.13669282498541,-1.93331379969856,2.10700549056629,1.37219306506711
1.62128710219436,-0.333108734262897,-1.96148589116478,-2.08321580544375,2.34000334045321,1.48228855648872
1.31889048917736,-0.753021243045408,-1.72948603492481,-2.52411719128549,2.3697091316118,1.7815928249396
1.07488778943664,-0.506908862080219,-2.08609359625167,-2.81711550425982,2.3132154316449,1.59788899615904
2.20249211195973,-0.503008940943325,-0.901283833082078,-1.42140804482399,1.98639967161631,2.42809140073278
1.44528697497137,-0.233309190063104,-0.73598377113157,-0.781809599601648,2.38520668830799,1.86508768221377
1.8047917490396,-0.206109314815381,-0.988091007645052,-1.19841665547454,2.26290375048973,1.46058509377485
1.11868659861609,0.116890397140133,-0.780885228870849,-0.328308477944191,2.32682393878489,0.310487835641385
0.789087457961228,-0.237015812679662,-0.288786411609363,0.070087311520312,2.2177189022268,0.535189914483017
0.846187834293018,-0.54741789180765,0.351413220275203,-0.012814881494109,1.90331436317517,-0.146413458140734
0.75188610105049,-0.011709137009508,-0.257493156185032,0.054893405122661,2.00830315209085,-0.795416838099083
0.261286531632822,0.413592307172367,-0.299491585243799,0.594292670587002,1.66071472864909,-0.869212983457047
0.228186807765797,0.943603102311983,-0.132476992667066,0.956194677748689,1.09241540495694,-1.31611437016704
0.306490663154325,1.45268858767181,-0.537190905535183,1.08519323493154,0.890818560040608,-1.37861400313356
-0.158111030201021,0.796787696969948,-0.678191716908291,1.07958656769518,1.61121843295678,-2.08261528514575
-0.640911892596236,0.849096966146687,-0.954793606922338,1.56149194504365,1.63021813014068,-2.47321092874902
-0.627707265511994,0.800586554210555,-0.811885715362917,1.55668638708292,1.63720361602889,-2.57261041464043
-0.726013969597129,0.487587490532301,-0.597185137277631,1.59559301138225,1.66860584051489,-2.51000927046772
-1.07951205371059,0.896598172039819,-0.686192465522126,2.02789555959457,1.70962059371782,-2.75341407834713
-1.27861046323358,0.821188818624658,-0.820694818026269,2.18538755550589,1.62941753742648,-2.58021014371118
-1.42811235169629,0.788986999679397,-0.960793261171724,2.29489381091369,1.51702409111126,-2.45671092392458
-1.23570854402496,0.949493634191654,-1.10959493402812,2.13058829978977,1.52431167180243,-2.4297109956107
-1.12990818186745,0.957694334967432,-1.12879181654186,2.03019037539364,1.53240408654603,-2.41081089654163
-0.997711534461559,1.15009552846901,-1.13969050607521,1.95489161777814,1.58460288952467,-2.55091206316492
-1.32131216784862,1.12828530501041,-0.959685417725892,2.264693861175,1.68930899841381,-2.67080972173248
-1.69341304429131,1.08998792619264,-0.95608455663207,2.58308695173409,1.70081032048939,-2.61811189228958
-1.69891259975028,1.14059730796796,-1.12799314017827,2.58309127194017,1.59201867707015,-2.5496113333794
-1.76730956734138,0.912588788731402,-1.04048752660435,2.61909308732845,1.50291908133231,-2.50810655184315
-1.94860914200128,1.31329543258131,-1.59279478938529,2.76629352955731,1.28551393946204,-2.41100997377767
-1.85790765932617,1.43659455538428,-1.63398741931346,2.69808583514326,1.35120253910078,-2.41431402190902
-1.6308085674946,1.32838698490306,-1.77979513380808,2.41408894912958,1.18191777160998,-2.20470942104556
-1.60360885047698,1.41379417316254,-1.80109216615538,2.41109063438193,1.2250087315601,-2.23681065065544
-1.41441057298901,1.60899639235968,-1.6887854892444,2.32598564268323,1.44780221367719,-2.42401155302118
-1.40020840314898,1.52558764152143,-1.59738708868834,2.31609141762369,1.46820344147493,-2.44061120397811
-1.48261167005622,1.65069490456756,-1.49238531867987,2.42289287422131,1.6158048172558,-2.58440585452269
-1.43890999628162,1.63578074760209,-1.42938584347494,2.38988731201548,1.64870539839759,-2.6230098529413
-1.46811431078371,1.51228813703436,-1.37048642762235,2.40729315202488,1.62511525418646,-2.59200987593868
-1.30581060199012,1.69119660469587,-1.51329166874242,2.27498474102155,1.60271716584638,-2.61261439661926
-1.34290759907368,1.86459552789199,-1.60399082181777,2.31469399749951,1.63360610151511,-2.64821010802421
-1.65330996231045,1.89716339240502,-1.29838213470668,2.55759329530016,1.94890928263395,-2.75801006272828
-1.86410944072755,1.82408795520854,-1.53489121447142,2.74329154318494,1.73622101913617,-2.56250594573555
-1.8172068507529,1.8481027041937,-1.64019198425319,2.70338765089129,1.65552066392321,-2.53800952027569
-2.05240936912269,1.86578529428904,-1.92969414290258,2.8804925060798,1.4030237854939,-2.42121020770325
-1.81850597756602,1.57778330276412,-0.99118466198277,2.68308444786547,2.02420510078082,-2.719810854102
-1.85091296377939,1.55198717223064,-1.28459009029744,2.73049362387169,1.75791758234364,-2.59250915965478
0.107792554771411,1.59649443038046,-1.16318233624686,0.993886101212147,1.20120690867912,-2.8253148380354
0.173692384185865,1.50298825710167,-1.58749308887019,0.73068640282598,1.56931032611898,-2.42740711685507
0.438388822924077,1.55299719583142,-1.28048244307152,0.488588920173616,1.2348218488242,-2.5877153162143
0.716889232075523,1.17208764177821,-1.25128443499174,0.084986380587689,1.65671073579869,-2.53430634326045
0.737192875989246,1.22099333361779,-1.54869352387138,0.059386529119147,1.88310976203858,-2.50050926214145
0.148887288760543,1.58099637346697,-1.97399229211136,0.726893290699157,1.77441621271025,-2.19571085880575
0.394591667370316,1.77069269407217,-2.27259242201964,0.44658590411568,1.88520073869295,-2.19220824787108
0.505287279417078,1.87369169406674,-2.34469279512252,0.316386608459046,1.86012008367126,-2.24110626331648
-0.474712944520333,1.87268541587472,-2.07888579540746,1.37969322716362,1.47461458568037,-2.23100326821872
-0.762313229167481,1.43008789702523,-2.01418542965728,1.57519275842678,1.47772277010359,-1.88431155509237
-0.425208899433071,1.20588942553638,-1.84598726755857,1.29948975905804,1.71733977570336,-1.88360494503991
-0.419011931102431,1.32499648901866,-1.72458696096969,1.31559438924457,1.63512050164508,-2.11661131064048
-0.161606595855259,1.70417298617274,-1.51538687403384,1.18098447822256,1.4149172253686,-2.02821051106488
-1.09361395228316,1.83250290620418,-2.19959816299406,1.91559337963772,1.30780284414198,-2.08561667152065
-1.65671215060302,1.74618598536876,-2.05818571004455,2.47409139716402,1.21981646806884,-2.25571225713068
-2.01861421441633,1.71798626249658,-2.30249665381666,2.73949041946414,0.899923925657656,-2.20031034386829
-1.50150717423119,1.79341166840219,-0.969383136245304,2.38918419013624,2.12971667034875,-1.11951111328958
-1.70781337453919,1.63368797419384,-0.646982452279737,2.48409444521313,2.34450005347538,-1.12821416620122
-1.64200642473496,1.55237719729374,-0.337285093774917,2.279090664183,2.47040067201209,-1.37981354101412
-1.20161177798448,1.55098324852483,-0.290779745135196,2.00138402527186,2.23441056623825,-1.02210648295897
-0.855108022992689,1.39587859882481,-0.589791039519326,1.89668322500921,1.84371851091649,-1.38601386763784
-0.929515427473303,0.710787281566168,-0.133883625460873,1.85488794896842,1.86781983269995,-1.26181014574307
-0.496207134692735,0.800881666742237,0.300821142810703,1.60638493746712,1.66579847533352,-1.12630900162049
-0.112806787761326,0.512988159248935,0.47961543570951,1.28428697913965,1.29191097129153,-1.62851406002667
0.186692239075832,0.074186596577145,0.470108325124955,0.699686071412713,1.30111814335832,-1.75211373809509
0.642790353366783,0.237395525020839,0.483219094912677,0.209288703194341,1.00031928584974,-1.54401150090764
0.663493254467724,0.422792469121483,-0.102189014166532,0.138884932756825,1.39130940875458,-2.08250931735376
1.13539301315657,0.123486230180112,0.564119867363678,-0.482612615456934,1.06081698475252,-1.73471041036097
1.05178733168458,0.247995111551385,0.653417896686946,-0.481908902880142,0.812021464723493,-1.62290814434303
0.994385184642441,0.043487583275915,1.37641747073664,-1.27771333462747,0.278212412786788,-1.21150590797317
1.26699203651364,0.793593445215048,0.620009118577018,-1.61430942456246,0.710816475776086,-0.797813334927324
1.66479267345618,0.721278587122708,1.22800869231698,-1.93971320265637,1.32631009496597,-0.056905577652058
1.38338982652764,0.424489024370625,1.51241585216193,-2.12931451701958,0.982512822105612,-0.021108512485042
1.74869210872656,0.042187108196334,2.08711700271334,-1.98550490192102,1.33180448692673,-0.020507121032705
2.09899230100116,0.341096007941668,1.9673090603761,-1.76241144341934,1.70850026724246,0.122393281699077
2.35528911251613,-0.085313602636001,2.40051814600481,-1.63820483163202,1.82140623521462,0.037886282244405
2.72359107256306,-0.176013323741011,2.59541848336098,-1.36761128366514,2.0472061071779,0.148890858961804
2.58028679149178,0.272594706533586,1.94970882530226,-1.4666125334848,2.03280559706909,-0.038311982569613
2.81209196421009,0.440396167184995,1.9423048069488,-1.23040638463586,2.16840643928384,0.192088414285568
2.98659361487175,0.170887254523373,1.7624090883463,-1.36621275918857,2.35521969161005,0.225192674969144
2.93229005313316,0.089387307552266,1.85001573424512,-1.39230716094733,2.3021236298362,0.218985794259033
3.13199289995329,-0.260613628639597,1.54390703674941,-1.84931588547121,2.38822724478412,0.493989795539641
3.07119042556641,-0.461413796032905,1.6226129844069,-1.89641197187328,2.28081516862492,0.363888315933315
2.73578820776553,0.173993313834885,1.05300798779314,-1.75710626299317,2.11941400946428,-0.135514828897482
2.41778819306804,0.617200540569042,0.524608351671462,-1.73450802953701,1.89461146192349,-0.77691736186008
2.81238906951817,0.713990143694422,0.807420627875776,-1.74501322007732,2.2790081235275,-0.943612730263502
3.01229188499024,0.520688596330261,0.906818225541491,-1.82991330550719,2.40331156396828,-1.1530097832652
2.80768590102566,-0.216513982333574,0.971419362167048,-1.93971363483205,1.97551677201262,-1.91011024304244
2.56428710462976,-0.242214573963518,0.620707855065055,-1.75180659031703,1.77612145912891,-1.66341235181647
2.02338616674219,-0.646517069337663,0.326505136097098,-1.12530793593146,1.83062218739062,-1.64750124907041
1.69648728331822,-0.571410496245518,7.11563353755547E-06,-0.884106528315149,2.06100329113213,-1.77921557377882
1.53568690146641,-0.410209672753699,-0.441995535459609,-0.857205298361418,2.3147984494468,-1.31741281412215
